make -C bluesim --no-print-directory run
LD_PRELOAD=libSegFault.so SEGFAULT_USE_ALTSTACK=1 SEGFAULT_OUTPUT_NAME=bin/bsimexe-segv-output.txt  ./bin/ubuntu.exe ; retcode=$?; exit $retcode
Start testbench:
XsimTop starting
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3469 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3470 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3471 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3472 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3473 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3474 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3475 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       3476 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3477 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3478 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3479 ----------------------------------------------------
pc:000006fc inst:(00008067) expanded: jalr r 0 [r 1 0x0]

Cycle       3480 ----------------------------------------------------
pc:0000076c inst:(00a92023) expanded: sw [r18 0x0] = r10

Cycle       3481 ----------------------------------------------------
pc:00000770 inst:(00490913) expanded: addi r18 = r18 0x4

Cycle       3482 ----------------------------------------------------
pc:00000774 inst:(ff3412e3) expanded: bne r 8 r19 0xffffffe4

Cycle       3483 ----------------------------------------------------
pc:00000758 inst:(0004a583) expanded: lw r11 = [r 9 0x0]

Cycle       3484 ----------------------------------------------------
pc:0000075c inst:(00042503) expanded: lw r10 = [r 8 0x0]

Cycle       3485 ----------------------------------------------------
pc:00000760 inst:(00440413) expanded: addi r 8 = r 8 0x4

Cycle       3486 ----------------------------------------------------
pc:00000764 inst:(00448493) expanded: addi r 9 = r 9 0x4

Cycle       3487 ----------------------------------------------------
pc:00000768 inst:(f75ff0ef) expanded: jal r 1 0xffffff74

Cycle       3488 ----------------------------------------------------
pc:000006dc inst:(00050613) expanded: addi r12 = r10 0x0

Cycle       3489 ----------------------------------------------------
pc:000006e0 inst:(00000513) expanded: addi r10 = r 0 0x0

Cycle       3490 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3491 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3492 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       3493 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3494 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3495 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3496 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3497 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3498 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3499 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3500 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3501 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3502 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3503 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3504 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3505 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3506 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3507 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3508 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3509 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3510 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3511 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3512 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3513 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       3514 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3515 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3516 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3517 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3518 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3519 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3520 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3521 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3522 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3523 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3524 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       3525 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3526 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3527 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3528 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3529 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3530 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       3531 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3532 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3533 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3534 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3535 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3536 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3537 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3538 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3539 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3540 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3541 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       3542 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3543 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3544 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3545 ----------------------------------------------------
pc:000006fc inst:(00008067) expanded: jalr r 0 [r 1 0x0]

Cycle       3546 ----------------------------------------------------
pc:0000076c inst:(00a92023) expanded: sw [r18 0x0] = r10

Cycle       3547 ----------------------------------------------------
pc:00000770 inst:(00490913) expanded: addi r18 = r18 0x4

Cycle       3548 ----------------------------------------------------
pc:00000774 inst:(ff3412e3) expanded: bne r 8 r19 0xffffffe4

Cycle       3549 ----------------------------------------------------
pc:00000758 inst:(0004a583) expanded: lw r11 = [r 9 0x0]

Cycle       3550 ----------------------------------------------------
pc:0000075c inst:(00042503) expanded: lw r10 = [r 8 0x0]

Cycle       3551 ----------------------------------------------------
pc:00000760 inst:(00440413) expanded: addi r 8 = r 8 0x4

Cycle       3552 ----------------------------------------------------
pc:00000764 inst:(00448493) expanded: addi r 9 = r 9 0x4

Cycle       3553 ----------------------------------------------------
pc:00000768 inst:(f75ff0ef) expanded: jal r 1 0xffffff74

Cycle       3554 ----------------------------------------------------
pc:000006dc inst:(00050613) expanded: addi r12 = r10 0x0

Cycle       3555 ----------------------------------------------------
pc:000006e0 inst:(00000513) expanded: addi r10 = r 0 0x0

Cycle       3556 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3557 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3558 ----------------------------------------------------
pc:000006ec inst:(00c50533) expanded: add r10 = r10 r12

Cycle       3559 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1

Cycle       3560 ----------------------------------------------------
pc:000006f4 inst:(00161613) expanded: slli r12 = r12 0x1

Cycle       3561 ----------------------------------------------------
pc:000006f8 inst:(fe0596e3) expanded: bne r11 r 0 0xffffffec

Cycle       3562 ----------------------------------------------------
pc:000006e4 inst:(0015f693) expanded: andi r13 = r11 0x1

Cycle       3563 ----------------------------------------------------
pc:000006e8 inst:(00068463) expanded: beq r13 r 0 0x8

Cycle       3564 ----------------------------------------------------
pc:000006f0 inst:(0015d593) expanded: srli r11 = r11 0x1
